Date,Place,Time,Period,Water Level (m),Water Level Percentage (%),Temperature (°C),Vibration on Earth (mg),Rain Gauge Level (mm),Pore Pressure (kPa),Soil Moisture (%),Latitude,Longitude,Distance (km)
2023-11-18,Manali,01:10,Evening,2.6,81.0,20.1,0.06,21.9,135.0,31.7,32.2396,77.1885,19.39
2024-05-10,Munnar,00:30,Night,1.8,63.0,25.4,0.02,2.5,106.3,49.0,10.0889,77.0594,32.52
2021-05-17,Darjeeling,01:01,Evening,3.7,86.0,23.4,0.05,0.1,115.5,43.5,27.0385,88.2622,44.68
2022-06-30,Shillong,14:22,Afternoon,1.3,87.0,21.8,0.09,9.2,126.2,43.6,25.5788,91.8933,30.77
2024-02-22,Manali,14:15,Morning,3.9,78.0,27.9,0.06,2.9,116.7,34.8,32.2396,77.1885,15.64
2023-05-30,Dehradun,00:07,Night,1.7,85.0,17.2,0.09,3.0,101.8,33.1,30.3165,78.0322,38.91
2022-01-09,Shimla,02:39,Morning,2.8,73.0,20.0,0.02,10.8,139.4,38.0,31.1048,77.1734,32.99
2022-12-23,Shillong,18:33,Night,3.8,78.0,20.0,0.05,18.1,127.4,42.0,25.5788,91.8933,14.85
2020-03-27,Darjeeling,02:58,Evening,1.3,64.0,17.3,0.02,24.3,107.1,44.3,27.0385,88.2622,24.41
2024-08-23,Shillong,08:04,Evening,2.9,85.0,19.4,0.06,7.7,103.5,25.2,25.5788,91.8933,13.54
2024-05-18,Darjeeling,16:11,Evening,1.8,74.0,17.4,0.08,2.5,111.9,29.1,27.0385,88.2622,39.2
2024-11-23,Shillong,00:11,Evening,1.0,81.0,21.4,0.07,22.4,113.1,40.2,25.5788,91.8933,43.83
2024-06-18,Shillong,20:55,Afternoon,3.5,63.0,16.6,0.02,5.4,137.4,32.0,25.5788,91.8933,7.68
2022-12-03,Manali,16:27,Afternoon,2.6,87.0,20.5,0.02,24.3,104.8,28.0,32.2396,77.1885,14.84
2021-04-28,Darjeeling,13:03,Night,1.1,66.0,17.9,0.04,26.4,126.2,27.5,27.0385,88.2622,7.23
2024-10-27,Munnar,02:57,Morning,1.5,74.0,28.0,0.05,12.6,112.6,28.7,10.0889,77.0594,46.04
2021-08-16,Munnar,21:47,Afternoon,2.8,86.0,21.7,0.08,33.0,132.6,48.2,10.0889,77.0594,46.99
2021-02-25,Munnar,02:16,Night,3.7,80.0,27.1,0.04,12.5,110.6,34.2,10.0889,77.0594,1.63
2024-08-30,Darjeeling,11:22,Morning,2.9,77.0,20.2,0.05,2.1,128.6,31.0,27.0385,88.2622,29.4
2022-02-08,Dehradun,07:14,Morning,3.6,75.0,30.0,0.05,8.0,130.5,42.1,30.3165,78.0322,49.84
2023-11-20,Manali,12:17,Morning,3.3,67.0,19.5,0.02,20.2,118.7,33.0,32.2396,77.1885,11.88
2023-11-20,Shimla,14:36,Afternoon,1.7,69.0,17.9,0.09,12.9,104.3,47.1,31.1048,77.1734,1.48
2021-05-04,Manali,07:07,Afternoon,2.2,70.0,15.0,0.03,16.3,133.3,26.5,32.2396,77.1885,16.86
2024-10-30,Munnar,18:02,Night,2.7,73.0,22.4,0.02,3.3,134.6,26.4,10.0889,77.0594,7.85
2022-05-03,Darjeeling,21:27,Morning,2.1,68.0,18.6,0.05,31.5,105.6,40.8,27.0385,88.2622,16.76
2023-04-07,Dehradun,01:42,Evening,1.2,62.0,23.1,0.04,29.4,137.6,36.4,30.3165,78.0322,37.14
2023-08-13,Shillong,06:48,Afternoon,3.3,87.0,18.8,0.03,5.5,129.9,46.9,25.5788,91.8933,15.35
2024-10-26,Manali,22:16,Evening,1.2,88.0,21.9,0.07,13.8,101.9,32.5,32.2396,77.1885,30.44
2021-08-02,Dehradun,07:18,Morning,1.1,63.0,18.4,0.02,22.8,138.3,31.3,30.3165,78.0322,5.74
2024-11-14,Shillong,11:12,Night,3.0,74.0,21.8,0.07,32.2,106.5,43.5,25.5788,91.8933,24.64
2020-10-30,Darjeeling,18:11,Evening,3.7,81.0,29.7,0.05,14.5,106.5,49.6,27.0385,88.2622,22.75
2022-04-05,Munnar,22:59,Morning,2.6,70.0,25.8,0.02,1.3,120.9,39.6,10.0889,77.0594,14.52
2022-05-26,Dehradun,00:37,Night,3.6,89.0,15.5,0.04,6.2,107.8,41.8,30.3165,78.0322,38.2
2024-11-23,Darjeeling,23:54,Evening,3.4,65.0,28.0,0.08,11.1,135.7,28.4,27.0385,88.2622,1.54
2024-05-26,Shimla,22:29,Night,3.1,79.0,23.2,0.09,29.2,111.7,37.0,31.1048,77.1734,44.95
2024-03-16,Darjeeling,04:51,Afternoon,3.0,89.0,25.7,0.07,9.8,120.7,25.1,27.0385,88.2622,35.39
2024-06-05,Shillong,08:01,Night,1.7,86.0,23.7,0.05,18.7,110.1,48.2,25.5788,91.8933,13.83
2020-08-22,Shillong,16:45,Afternoon,2.2,70.0,20.2,0.1,21.1,106.3,32.4,25.5788,91.8933,7.8
2023-01-27,Shillong,15:29,Morning,1.2,89.0,26.7,0.04,8.9,118.1,37.4,25.5788,91.8933,36.46
2022-07-18,Munnar,19:03,Evening,4.0,82.0,20.8,0.02,1.9,118.0,29.5,10.0889,77.0594,7.56
2024-07-11,Darjeeling,23:37,Afternoon,2.5,64.0,23.5,0.07,33.0,136.5,40.1,27.0385,88.2622,28.5
2023-09-08,Shillong,04:11,Morning,1.9,81.0,25.0,0.05,5.0,121.8,39.1,25.5788,91.8933,47.25
2020-02-19,Shimla,01:05,Night,2.1,65.0,25.7,0.08,19.9,103.3,39.5,31.1048,77.1734,2.53
2020-08-23,Shimla,12:52,Night,1.8,81.0,22.6,0.04,18.7,128.1,31.2,31.1048,77.1734,37.98
2022-03-25,Dehradun,01:36,Night,4.0,63.0,16.2,0.07,0.3,135.9,42.4,30.3165,78.0322,44.17
2024-08-08,Shimla,05:36,Morning,2.2,83.0,22.8,0.02,32.5,107.7,31.7,31.1048,77.1734,24.73
2022-06-27,Shimla,02:21,Morning,3.3,89.0,28.6,0.09,33.3,128.0,33.7,31.1048,77.1734,38.08
2021-03-21,Shimla,07:26,Afternoon,3.1,63.0,24.1,0.08,17.7,129.9,31.0,31.1048,77.1734,22.09
2021-03-04,Shillong,17:17,Evening,1.7,74.0,22.8,0.05,21.2,118.7,45.9,25.5788,91.8933,42.76
2023-10-30,Shillong,19:14,Evening,3.3,80.0,24.9,0.1,22.6,132.0,47.8,25.5788,91.8933,4.47
2020-05-28,Dehradun,08:12,Afternoon,1.2,71.0,21.5,0.05,2.6,133.6,48.9,30.3165,78.0322,20.37
2022-04-04,Dehradun,14:44,Morning,1.9,82.0,19.5,0.05,26.9,133.3,38.5,30.3165,78.0322,27.61
2022-04-26,Munnar,04:19,Morning,3.2,76.0,23.6,0.05,24.3,126.8,44.9,10.0889,77.0594,13.97
2020-10-21,Shimla,09:47,Night,1.0,89.0,17.9,0.05,32.7,136.1,45.8,31.1048,77.1734,44.01
2020-12-26,Shimla,02:55,Evening,2.9,83.0,17.8,0.09,28.9,124.8,41.6,31.1048,77.1734,17.92
2020-01-28,Munnar,00:04,Afternoon,2.1,80.0,16.0,0.07,32.4,133.6,26.9,10.0889,77.0594,21.69
2022-03-23,Shimla,09:10,Morning,3.7,75.0,16.0,0.01,32.8,128.4,30.9,31.1048,77.1734,10.12
2021-10-09,Manali,13:01,Night,1.6,66.0,28.3,0.02,7.9,132.4,35.4,32.2396,77.1885,8.41
2023-03-03,Darjeeling,06:07,Night,3.1,75.0,29.0,0.07,16.2,112.9,36.0,27.0385,88.2622,29.94
2020-04-26,Shillong,17:08,Night,2.8,84.0,19.6,0.02,29.3,139.6,46.1,25.5788,91.8933,5.36
2024-12-12,Manali,12:50,Night,2.3,85.0,20.0,0.03,33.2,136.8,25.7,32.2396,77.1885,36.18
2021-06-21,Munnar,19:07,Night,1.9,88.0,23.6,0.09,17.0,126.5,37.5,10.0889,77.0594,20.58
2024-11-30,Shillong,09:57,Evening,2.4,78.0,21.5,0.02,7.2,109.2,27.4,25.5788,91.8933,37.6
2024-12-16,Shimla,00:05,Night,1.4,90.0,15.3,0.06,29.6,101.0,41.3,31.1048,77.1734,26.28
2023-05-08,Dehradun,18:22,Afternoon,3.3,87.0,21.2,0.02,34.3,136.3,41.8,30.3165,78.0322,33.52
2021-01-31,Darjeeling,07:17,Evening,1.7,75.0,27.8,0.04,18.0,100.7,29.2,27.0385,88.2622,21.61
2020-05-26,Munnar,09:25,Afternoon,2.0,61.0,22.0,0.08,33.5,124.7,41.9,10.0889,77.0594,0.05
2021-10-25,Shimla,01:50,Morning,1.9,83.0,25.5,0.02,22.2,128.8,39.8,31.1048,77.1734,49.81
2021-03-01,Manali,15:06,Morning,1.8,64.0,25.9,0.08,27.2,139.3,28.6,32.2396,77.1885,34.1
2022-07-18,Shimla,13:55,Morning,3.1,78.0,20.9,0.1,0.9,113.4,46.8,31.1048,77.1734,28.58
2022-07-20,Shillong,13:13,Morning,1.3,84.0,30.0,0.09,1.0,139.2,40.7,25.5788,91.8933,9.1
2024-02-20,Shillong,07:55,Evening,1.2,63.0,16.3,0.08,10.0,121.9,47.0,25.5788,91.8933,35.9
2024-05-05,Shimla,23:24,Evening,1.2,69.0,22.4,0.05,25.3,105.2,41.2,31.1048,77.1734,8.69
2021-03-28,Darjeeling,01:57,Afternoon,4.0,70.0,27.2,0.07,32.3,134.1,45.4,27.0385,88.2622,10.64
2022-03-09,Dehradun,13:58,Afternoon,3.0,68.0,28.0,0.02,33.1,112.6,39.2,30.3165,78.0322,28.67
2024-07-22,Dehradun,18:35,Night,2.1,82.0,22.1,0.1,18.7,106.6,27.9,30.3165,78.0322,28.91
2023-10-21,Dehradun,16:43,Morning,2.2,89.0,24.6,0.05,2.3,137.7,25.4,30.3165,78.0322,29.95
2022-03-17,Munnar,16:32,Morning,3.1,73.0,25.6,0.06,14.3,139.9,43.2,10.0889,77.0594,9.26
2021-02-11,Dehradun,16:53,Afternoon,3.6,79.0,18.5,0.07,11.2,132.5,26.3,30.3165,78.0322,34.26
2024-08-28,Munnar,07:57,Morning,3.5,89.0,25.7,0.03,30.1,107.7,44.0,10.0889,77.0594,0.76
2020-08-05,Darjeeling,10:30,Afternoon,2.8,80.0,22.2,0.04,2.1,108.4,47.9,27.0385,88.2622,37.7
2022-12-11,Shimla,08:21,Evening,2.6,63.0,21.2,0.02,33.5,139.7,38.8,31.1048,77.1734,17.65
2024-02-11,Dehradun,22:59,Evening,3.1,77.0,25.4,0.06,32.5,112.6,46.2,30.3165,78.0322,11.55
2024-08-12,Manali,17:37,Evening,3.6,78.0,29.5,0.03,13.1,120.3,38.6,32.2396,77.1885,17.98
2024-01-07,Shimla,05:12,Morning,3.0,67.0,29.2,0.04,21.4,101.4,43.2,31.1048,77.1734,34.33
2023-07-02,Dehradun,09:23,Evening,1.9,67.0,16.5,0.03,22.4,114.4,30.8,30.3165,78.0322,44.87
2020-06-03,Shillong,14:34,Evening,1.2,78.0,17.7,0.07,22.8,116.9,49.8,25.5788,91.8933,32.86
2024-02-08,Shillong,07:04,Morning,2.2,68.0,23.7,0.05,0.1,101.3,31.2,25.5788,91.8933,8.14
2024-07-14,Shillong,18:44,Morning,1.7,68.0,19.3,0.08,21.5,122.2,47.2,25.5788,91.8933,11.99
2024-01-23,Darjeeling,02:19,Afternoon,1.1,67.0,17.2,0.02,18.7,138.3,31.3,27.0385,88.2622,37.74
2022-07-17,Manali,09:05,Afternoon,2.6,82.0,23.0,0.1,22.4,134.9,35.9,32.2396,77.1885,49.36
2024-02-29,Shimla,00:02,Night,3.6,69.0,23.5,0.07,9.9,105.7,32.6,31.1048,77.1734,35.25
2023-08-09,Dehradun,20:22,Afternoon,4.0,81.0,15.2,0.06,13.7,128.6,44.3,30.3165,78.0322,38.01
2022-10-12,Manali,17:04,Morning,3.8,81.0,15.4,0.07,26.3,136.8,47.0,32.2396,77.1885,1.61
2024-09-24,Munnar,19:39,Morning,2.8,63.0,29.2,0.08,24.4,120.0,39.7,10.0889,77.0594,21.52
2023-01-23,Shimla,20:02,Night,1.8,61.0,25.7,0.06,0.6,137.2,37.2,31.1048,77.1734,13.81
2020-06-12,Manali,06:52,Afternoon,3.0,68.0,28.1,0.03,24.2,125.4,30.4,32.2396,77.1885,30.1
2022-06-07,Dehradun,17:02,Afternoon,3.3,69.0,20.8,0.04,21.1,117.8,42.7,30.3165,78.0322,7.44
2022-01-17,Shillong,02:43,Evening,1.6,78.0,18.4,0.02,21.1,133.3,40.2,25.5788,91.8933,20.3
2021-06-21,Manali,14:57,Afternoon,1.5,81.0,27.8,0.05,6.0,121.5,48.8,32.2396,77.1885,39.96
2023-06-29,Shimla,18:24,Morning,2.8,83.0,27.0,0.06,32.5,111.7,39.6,31.1048,77.1734,47.61
2023-03-08,Shillong,08:33,Morning,3.8,88.0,23.0,0.07,32.8,136.5,46.5,25.5788,91.8933,29.3
2020-04-09,Shillong,19:51,Evening,2.8,61.0,26.8,0.08,14.3,101.4,46.0,25.5788,91.8933,4.7
2020-01-16,Munnar,18:25,Night,1.4,86.0,28.6,0.09,18.2,139.0,40.5,10.0889,77.0594,3.58
2023-09-25,Dehradun,22:46,Afternoon,2.8,77.0,25.9,0.07,31.1,106.1,26.6,30.3165,78.0322,43.96
2024-06-01,Dehradun,20:38,Night,2.6,75.0,22.6,0.05,20.0,110.0,28.2,30.3165,78.0322,17.32
2023-10-20,Manali,06:45,Afternoon,1.2,88.0,24.6,0.07,3.6,122.0,32.0,32.2396,77.1885,28.77
2021-09-09,Shillong,01:49,Afternoon,2.6,82.0,17.8,0.06,34.5,125.3,35.6,25.5788,91.8933,44.54
2021-11-16,Shillong,08:22,Morning,2.5,67.0,23.6,0.03,24.5,110.0,46.1,25.5788,91.8933,46.01
2021-03-26,Shimla,02:32,Night,2.6,79.0,15.6,0.07,29.4,105.6,39.1,31.1048,77.1734,36.81
2020-09-17,Darjeeling,12:40,Evening,3.7,64.0,18.0,0.04,27.3,136.0,44.8,27.0385,88.2622,4.91
2024-01-19,Dehradun,21:27,Night,2.8,82.0,26.4,0.05,5.0,120.6,47.8,30.3165,78.0322,37.16
2021-07-02,Dehradun,01:57,Afternoon,2.8,80.0,20.1,0.09,16.2,104.5,42.6,30.3165,78.0322,8.87
2021-05-15,Shimla,04:42,Morning,2.4,87.0,18.2,0.04,22.2,123.6,32.1,31.1048,77.1734,30.64
2020-11-03,Munnar,11:42,Afternoon,2.1,65.0,25.7,0.1,17.6,128.6,36.3,10.0889,77.0594,45.82
2023-11-20,Munnar,15:41,Night,2.6,77.0,22.2,0.07,14.3,124.9,26.2,10.0889,77.0594,21.24
2023-02-06,Shimla,06:07,Evening,2.0,70.0,20.9,0.01,12.7,106.5,48.9,31.1048,77.1734,33.77
2024-02-04,Darjeeling,07:01,Morning,1.6,72.0,18.3,0.09,2.9,134.8,35.8,27.0385,88.2622,2.92
2021-08-24,Dehradun,23:15,Afternoon,3.1,73.0,16.3,0.04,18.0,107.8,25.8,30.3165,78.0322,24.41
2022-09-30,Manali,19:49,Evening,3.9,85.0,22.5,0.01,11.3,120.8,49.2,32.2396,77.1885,35.21
2020-01-05,Munnar,20:05,Afternoon,4.0,81.0,19.1,0.06,31.3,125.9,34.3,10.0889,77.0594,16.17
2021-04-05,Munnar,04:56,Afternoon,2.2,66.0,19.0,0.05,16.8,118.4,41.8,10.0889,77.0594,17.17
2024-06-17,Dehradun,20:07,Evening,1.0,73.0,20.2,0.1,30.6,112.7,26.5,30.3165,78.0322,20.57
2021-09-19,Munnar,16:23,Evening,4.0,75.0,28.1,0.07,8.3,108.8,26.2,10.0889,77.0594,6.04
2023-06-19,Shillong,13:38,Afternoon,2.6,71.0,18.0,0.07,25.8,127.9,42.4,25.5788,91.8933,34.83
2020-01-29,Darjeeling,21:33,Afternoon,2.5,82.0,22.1,0.05,28.2,132.9,48.9,27.0385,88.2622,24.65
2024-03-29,Munnar,23:13,Night,3.6,66.0,25.3,0.04,1.1,118.5,38.6,10.0889,77.0594,28.09
2020-12-10,Shimla,06:29,Evening,1.8,60.0,16.0,0.08,10.8,127.9,48.0,31.1048,77.1734,21.15
2023-06-07,Shimla,18:00,Night,2.6,62.0,17.7,0.06,24.7,139.3,42.3,31.1048,77.1734,23.81
2020-06-14,Shimla,04:14,Morning,2.5,69.0,26.2,0.06,5.6,121.8,32.2,31.1048,77.1734,2.68
2021-07-18,Shimla,15:40,Night,3.7,85.0,25.9,0.03,32.1,110.1,47.1,31.1048,77.1734,8.41
2023-08-23,Dehradun,02:02,Evening,2.9,61.0,21.7,0.1,2.9,123.8,38.3,30.3165,78.0322,47.24
2022-01-13,Shillong,00:26,Night,2.2,85.0,28.8,0.09,14.8,111.7,36.5,25.5788,91.8933,46.88
2021-06-08,Manali,16:50,Morning,2.0,70.0,25.2,0.09,12.1,138.4,43.8,32.2396,77.1885,43.6
2024-05-16,Darjeeling,08:31,Night,3.6,75.0,26.4,0.02,17.4,104.0,34.7,27.0385,88.2622,34.13
2020-12-16,Dehradun,04:30,Morning,3.7,77.0,19.3,0.02,23.9,135.5,39.5,30.3165,78.0322,11.9
2020-11-18,Shimla,19:22,Night,1.8,83.0,28.3,0.1,14.9,101.3,32.2,31.1048,77.1734,23.73
2024-10-02,Shimla,13:46,Afternoon,1.3,69.0,17.6,0.06,28.5,107.7,40.8,31.1048,77.1734,34.42
2021-11-04,Dehradun,00:17,Afternoon,1.0,74.0,24.6,0.03,9.0,108.9,27.1,30.3165,78.0322,24.21
2020-08-02,Darjeeling,15:02,Night,1.3,80.0,26.5,0.07,6.9,133.8,41.4,27.0385,88.2622,10.83
2022-07-19,Manali,20:34,Morning,2.4,86.0,20.1,0.01,3.0,135.6,42.0,32.2396,77.1885,10.14
2022-05-28,Shimla,19:08,Afternoon,3.7,67.0,20.9,0.09,0.0,137.3,27.7,31.1048,77.1734,16.88
2021-05-15,Munnar,15:27,Afternoon,2.5,78.0,23.5,0.1,15.6,110.9,46.7,10.0889,77.0594,14.63
2023-08-11,Dehradun,13:39,Evening,1.9,71.0,24.1,0.07,15.2,134.0,28.2,30.3165,78.0322,49.86
2020-09-14,Shimla,23:07,Afternoon,1.9,71.0,21.9,0.05,3.0,103.4,39.7,31.1048,77.1734,14.86
2020-06-23,Munnar,08:39,Afternoon,1.0,89.0,20.3,0.02,1.5,137.5,29.1,10.0889,77.0594,17.22
2023-10-22,Dehradun,03:27,Night,1.8,90.0,16.9,0.1,21.4,123.4,33.4,30.3165,78.0322,7.39
2023-12-27,Dehradun,21:29,Morning,1.2,84.0,15.7,0.03,32.8,126.0,33.6,30.3165,78.0322,20.22
2023-02-13,Shimla,20:37,Evening,1.5,69.0,23.0,0.04,17.4,103.4,46.0,31.1048,77.1734,24.64
2023-07-27,Manali,16:58,Morning,1.8,68.0,16.8,0.01,15.9,121.9,43.2,32.2396,77.1885,24.91
2024-02-16,Dehradun,01:56,Evening,3.7,82.0,18.8,0.03,29.1,104.4,34.2,30.3165,78.0322,4.43
2024-10-01,Shimla,19:43,Afternoon,3.2,64.0,27.2,0.03,11.2,123.1,35.6,31.1048,77.1734,27.18
2024-05-03,Dehradun,12:27,Night,3.3,79.0,16.4,0.01,9.5,134.7,48.0,30.3165,78.0322,22.2
2023-04-21,Munnar,04:58,Evening,2.6,71.0,17.7,0.08,9.2,135.8,35.9,10.0889,77.0594,39.04
2022-08-11,Shimla,03:19,Evening,4.0,66.0,26.6,0.04,3.3,123.9,28.1,31.1048,77.1734,27.95
2020-08-02,Dehradun,02:47,Morning,1.7,75.0,29.0,0.01,12.4,139.3,34.6,30.3165,78.0322,16.5
2023-12-26,Dehradun,23:18,Evening,1.8,80.0,28.4,0.05,20.9,116.0,32.5,30.3165,78.0322,42.01
2022-07-15,Shillong,13:28,Night,1.4,64.0,22.5,0.06,19.9,133.7,38.0,25.5788,91.8933,1.38
2024-02-26,Darjeeling,21:25,Evening,1.5,62.0,16.2,0.06,24.1,103.3,32.8,27.0385,88.2622,31.05
2022-07-28,Dehradun,22:26,Afternoon,3.5,60.0,26.3,0.08,28.7,123.2,38.9,30.3165,78.0322,19.51
2023-05-03,Shimla,11:44,Afternoon,3.5,74.0,29.1,0.02,22.8,111.0,46.1,31.1048,77.1734,46.84
2023-07-25,Shillong,16:11,Morning,2.1,90.0,22.4,0.06,10.1,101.1,44.0,25.5788,91.8933,30.23
2024-08-23,Darjeeling,02:13,Evening,1.5,63.0,20.8,0.09,14.0,116.2,41.3,27.0385,88.2622,19.76
2020-05-03,Shillong,17:47,Night,2.4,66.0,16.0,0.06,10.0,104.4,42.8,25.5788,91.8933,9.68
2023-11-29,Dehradun,13:25,Night,3.5,75.0,29.3,0.05,9.6,138.8,30.4,30.3165,78.0322,7.22
2023-09-23,Shillong,09:00,Afternoon,3.1,68.0,21.0,0.04,5.8,119.8,50.0,25.5788,91.8933,20.42
2022-10-12,Dehradun,23:11,Morning,2.9,65.0,27.3,0.05,16.1,135.7,41.4,30.3165,78.0322,24.67
2023-06-03,Shillong,21:35,Morning,1.4,67.0,20.7,0.01,24.4,104.3,33.6,25.5788,91.8933,46.86
2020-10-17,Shillong,21:55,Night,1.1,84.0,29.6,0.02,0.9,131.3,32.0,25.5788,91.8933,10.95
2022-01-09,Shillong,23:33,Morning,1.8,67.0,20.5,0.04,30.7,126.9,42.5,25.5788,91.8933,24.93
2023-11-10,Darjeeling,09:52,Night,1.5,62.0,28.4,0.01,12.4,103.6,40.5,27.0385,88.2622,4.74
2024-11-04,Manali,08:23,Afternoon,2.7,80.0,20.9,0.05,29.6,110.8,40.3,32.2396,77.1885,3.64
2023-01-29,Shimla,02:49,Morning,2.9,69.0,23.6,0.07,19.5,111.4,34.6,31.1048,77.1734,0.36
2023-03-03,Manali,14:36,Evening,3.2,81.0,25.1,0.1,11.7,137.4,34.1,32.2396,77.1885,31.73
2022-12-05,Shimla,02:33,Night,3.1,65.0,16.5,0.08,6.5,112.0,48.1,31.1048,77.1734,37.72
2022-06-14,Shillong,03:00,Night,3.9,74.0,20.1,0.08,18.9,116.4,25.0,25.5788,91.8933,46.36
2022-08-14,Darjeeling,11:06,Night,1.3,62.0,22.2,0.07,10.4,100.7,29.1,27.0385,88.2622,19.21
2021-11-18,Dehradun,13:05,Morning,2.1,87.0,15.2,0.08,2.3,106.1,40.1,30.3165,78.0322,6.3
2022-05-18,Darjeeling,17:02,Evening,1.8,78.0,28.5,0.08,2.9,128.5,28.7,27.0385,88.2622,44.64
2020-10-11,Dehradun,03:11,Night,3.3,86.0,29.0,0.01,31.4,104.2,38.0,30.3165,78.0322,12.14
2024-04-15,Munnar,05:15,Night,3.3,71.0,17.3,0.08,35.0,125.0,42.1,10.0889,77.0594,37.61
2021-08-16,Manali,17:31,Morning,2.8,70.0,22.5,0.08,11.1,118.8,44.4,32.2396,77.1885,8.31
2024-10-28,Darjeeling,06:17,Afternoon,2.1,78.0,16.8,0.06,7.2,109.4,49.1,27.0385,88.2622,43.97
2024-10-28,Munnar,03:08,Night,2.5,81.0,25.3,0.03,18.4,108.7,39.3,10.0889,77.0594,3.44
2020-01-13,Darjeeling,11:14,Morning,3.2,83.0,26.8,0.04,25.0,110.7,43.9,27.0385,88.2622,35.09
2022-05-21,Shillong,23:54,Morning,3.6,64.0,17.4,0.07,21.6,107.8,33.3,25.5788,91.8933,21.51
2024-06-29,Manali,19:59,Morning,3.1,71.0,24.2,0.06,11.5,135.9,39.8,32.2396,77.1885,15.43
2021-06-01,Manali,14:55,Night,2.8,77.0,18.8,0.03,16.2,118.1,40.4,32.2396,77.1885,14.56
2020-01-10,Dehradun,17:54,Evening,3.3,70.0,19.7,0.09,27.9,127.3,37.6,30.3165,78.0322,29.45
2020-04-03,Manali,05:58,Afternoon,2.4,60.0,17.3,0.02,23.1,106.0,46.2,32.2396,77.1885,7.36
2021-08-08,Munnar,03:18,Evening,1.7,67.0,17.0,0.03,19.0,133.9,49.3,10.0889,77.0594,4.71
2023-10-31,Shillong,21:03,Evening,2.2,69.0,16.2,0.08,34.1,121.3,42.1,25.5788,91.8933,34.71
2021-07-18,Manali,20:03,Night,1.7,61.0,23.5,0.02,16.1,106.2,38.0,32.2396,77.1885,22.57
2022-01-29,Shillong,08:29,Afternoon,2.1,65.0,17.0,0.1,14.8,105.1,29.5,25.5788,91.8933,26.43
2022-06-18,Munnar,14:42,Afternoon,2.7,76.0,23.3,0.08,25.3,114.6,36.7,10.0889,77.0594,36.49
2021-10-04,Munnar,17:41,Night,3.3,83.0,26.2,0.08,21.4,124.5,28.5,10.0889,77.0594,42.52
2022-09-24,Munnar,12:01,Night,3.1,74.0,23.4,0.08,6.3,112.6,28.5,10.0889,77.0594,27.64
2022-10-29,Shimla,17:40,Morning,2.9,75.0,24.5,0.05,17.4,112.6,25.6,31.1048,77.1734,44.79
2020-08-25,Dehradun,16:59,Morning,1.8,70.0,23.7,0.03,1.4,138.5,28.8,30.3165,78.0322,19.56
2024-10-27,Dehradun,11:21,Evening,1.6,74.0,28.9,0.09,19.4,103.6,29.5,30.3165,78.0322,34.97
2021-05-17,Manali,23:23,Night,1.9,84.0,17.3,0.07,0.5,100.1,35.3,32.2396,77.1885,21.14
2020-03-16,Munnar,00:55,Evening,2.4,89.0,29.0,0.09,13.3,123.9,44.1,10.0889,77.0594,28.52
2022-11-05,Manali,03:37,Evening,3.6,72.0,17.4,0.04,11.9,127.1,46.9,32.2396,77.1885,11.62
2023-11-24,Shillong,23:28,Afternoon,3.5,84.0,29.6,0.04,5.3,113.8,48.6,25.5788,91.8933,26.33
2020-05-19,Shillong,09:22,Night,2.6,74.0,16.3,0.05,9.1,116.1,46.5,25.5788,91.8933,40.72
2024-12-04,Shillong,06:02,Afternoon,3.8,68.0,19.7,0.07,20.3,116.2,32.1,25.5788,91.8933,21.0
2022-01-14,Shillong,07:51,Afternoon,3.4,63.0,22.7,0.06,24.6,109.9,43.6,25.5788,91.8933,31.02
2024-08-10,Munnar,12:03,Afternoon,1.1,62.0,18.1,0.03,6.9,123.4,35.9,10.0889,77.0594,8.94
2020-03-19,Manali,19:32,Night,1.4,87.0,15.8,0.04,17.4,123.6,37.2,32.2396,77.1885,24.4
2023-04-17,Munnar,18:14,Morning,2.6,77.0,28.7,0.03,8.3,115.5,48.2,10.0889,77.0594,24.43
2022-09-06,Dehradun,05:58,Afternoon,3.3,77.0,28.8,0.09,20.1,104.5,29.0,30.3165,78.0322,10.84
2021-05-11,Munnar,17:36,Morning,1.7,66.0,20.1,0.05,8.2,119.5,48.9,10.0889,77.0594,9.74
2024-08-20,Manali,17:03,Evening,3.2,72.0,15.9,0.02,0.3,112.8,30.9,32.2396,77.1885,25.5
2020-12-25,Dehradun,13:33,Evening,2.7,84.0,29.2,0.05,22.6,108.2,31.2,30.3165,78.0322,47.59
2023-04-21,Shimla,22:16,Evening,2.3,63.0,27.1,0.01,18.6,107.7,30.2,31.1048,77.1734,34.54
2023-09-26,Darjeeling,08:48,Morning,1.2,85.0,24.1,0.09,12.0,138.9,26.1,27.0385,88.2622,41.29
2020-10-27,Dehradun,14:58,Evening,2.5,75.0,23.1,0.1,24.2,101.2,35.3,30.3165,78.0322,14.27
2021-06-14,Munnar,17:32,Evening,3.1,71.0,22.8,0.02,29.9,102.5,32.3,10.0889,77.0594,45.21
2024-11-28,Manali,10:12,Night,1.2,88.0,25.8,0.06,15.3,128.0,38.0,32.2396,77.1885,32.16
2020-04-19,Shimla,04:29,Evening,1.0,78.0,28.8,0.09,4.1,104.3,36.6,31.1048,77.1734,42.34
2021-12-03,Shimla,11:14,Night,3.9,74.0,29.6,0.07,6.4,112.7,49.6,31.1048,77.1734,6.39
2024-12-01,Manali,22:24,Afternoon,1.6,73.0,23.8,0.02,19.8,113.3,26.4,32.2396,77.1885,1.23
